title,title_comment,comment
Borgen - Power & Glory,An English view of a Danish political drama,Comentario no disponible
Borgen - Power & Glory,Most likely the best political television series ever made...,"It is just impossible for me to find the words to describe this Danish television series. It gives an incredible in-depth (and probably honest) view of politics, one you have never experienced before. After watching the first season of this show, one is already deeply impressed by the acting and the story line. Guess what: season two even beats season one. The private life of prime minister Birgitte Nyborg gets a more important part. Young actress Freja Riemann is magnificent as her daughter Laura. Also the other actors are of extremely high standards. To mention a few: of course there are Sidse Babett Knudsen (as Birgitte Nyborg), Johan Philip Asbæk (as Kasper Juul) and Birgitte Hjort Sørensen (as Katrine Fønsmark) in the leading roles, but smaller roles - showing great acting - are played by Ole Thestrup (as right wing politician Svend Åge Saltum) and Peter Mygind (as the chief of the tabloid - low quality - newspaper Ekspress). Television can not get much better than this. I'll be looking forward to the third season as I've never been looking forward to any television series' next season before. This series is an absolute must- see!"
Borgen - Power & Glory,"Well sketched characters, excellent direction, topping pace.","I am not one to watch lengthy part series - not at all!! This one just grabbed me and held me tight. The Danes and Sweedish do quality TV, especially in casting and character direction. Compared to many US productions, where characters are often like cardboard cut-outs, this series gave us believable real live human people. Brilliant photography and beautiful direction.

The story too was very well crafted, looking deep into human behaviour, morals and ethics in power, and the consequences of actions taken.

It is a series I will watch again in the future, if just to enjoy the rich texture.

I highly commend the production team and recommend this excellent series."
Borgen - Power & Glory,Masterpiece,"I have rarely felt such complete commitment to a series. The acting is outstanding. The mix between media and the heart of politics is so cleverly well done it covers drama with reality at a top level. Every single actor in this series deserves high acclaim. The skill from the writers and producers is at gold medal level. A powerful intelligent full package in entertainment, drama and real life."
Borgen - Power & Glory,"Incredibly gripping, totally addictive, a TV series of absolute genius",Comentario no disponible
Borgen - Power & Glory,Intense- Classy- Great Dialogue and Acting,"We all know a great TV show when we see one and this one is a great one. I am so tired of American drama that seems to all be written by one crew and all has one plot of killing a person then trying to figure out who did it. Borgen has gripping dramatic plots that is accentuated by great acting. The acting is intense and spectacular, and you have to see it to believe it. The dialogue is well written and the scenes are addictive and gripping. And no commercials or loud sickening music that is needed to keep the audience watching most of the cheesy American TV series. All the characters have there own personalities and show a sense of individualism that is so very refreshing."
Borgen - Power & Glory,One of the best shows I've ever seen,"I've always liked Danish cinema: the properly written stories, the superb acting and the well developed turns which yet do not seem unbelievable. Having been curios whether the quality I got used to can be attainable in a television show I decided to give Borgen a chance. Now I wish I didn't : I unfortunately became addicted. :) Since others wrote so many things about the first 20 episodes I wish just to continue focusing on the last 10.

I have to admit that I was really afraid of watching the third season. Having read unfavorable opinions I just did not want to spoil the satisfaction which I felt on finishing the second one. But seemingly against all odds I got deeply impressed again. Surely, politics and real world problems occupy sometimes a too big stake with questions getting debated on at a speed one can not easily follow, but the characters remained likable, flesh and blood, and the screenplay do not let them down. Sidse Babett Knudsen's performance is impeccable as always and Brigitte's way towards inventing herself again in politics as well as in personal life provides enough fuel for the story. I can imagine that Danish viewers find some detail exaggerated or too shallow, the presented relations or roles too embellished compared to the reality and the style on some places preaching but I just live in a country where the quality of the politics and the media is extremely low, the people vested with high positions can hardly be revered and the decisions made on governmental level are too often arbitrary. It was therefore interesting to see that there are places where this sector can be approached without any chance of laughter coming from the other side."
Borgen - Power & Glory,It cannot get better than this?,"I have so enjoyed ""The Wire"", ""The Sopranos"" and ""The Killing"" to name a few, that I absolutely had to post this, my first review. Borgen is totally absorbing.

The human characterisation is immense and is simply the best (in my opinion) series, film, broadcast I have ever seen. Thank goodness for subtitles!

It is a fascinating insight into how government works in a democratic society and how it ""maybe"" deals with so many issues that affect us all. If you hate politics and politicians, this series will temper your feelings. My scepticism and my cynicism towards government will not be as entrenched as it has been having seen this production.

Superb acting by all the cast. Brilliant! Brilliant! Brilliant!"
Borgen - Power & Glory,Fantastic Political Drama,"Borgen is a Danish political drama, similar to House of Cards, and may be the best political show I have seen! The show focuses not only on politics, but on the lives of those involved in it, including their families, and their personal struggles.I just got through binge watching seasons 1-3 in about a week, and just heard the news that a fourth season will be coming in 2022!"
Borgen - Power & Glory,Political dynamite,Comentario no disponible
Borgen - Power & Glory,Borgen - brilliant,"Borgen is a superb TV series, topical issues, political intrigue, terrific actors. The political shifts are totally credible. The development of characters in this series is truly impressive. They're rounded out, they have real depth. This is true not only of the central characters but the more minor ones too. The relationship between the media and high office is also convincingly portrayed. The way in which personal lives are impacted - particularly of course that of the Prime Minister's - has real emotional charge. BUT - and this is so important!: what on earth happened to the person responsible for sub-titles in English in Series 2? This is absolutely appalling,almost impossible to follow the story line without the subtitles. How did this go out without anyone spotting it? A really shocking flaw in so marvellous a production."
Borgen - Power & Glory,RISES ABOVE THE STORIES.,"Some cheap plotting, saved by superb casting, acting, videography, editing, music. Overall, the best recent TV series, but that isn't saying much, is it? Third season, weakest. African episode, way over the top; also, Jeremy and Brigit in Hong Kong (silly)."
Borgen - Power & Glory,Tiring and discouraging,"Politically the show is ridiculous. Throughout the episodes the prime minister role regresses as a person and shows a disappointing character. Everything she does is to stay in power. The mix between journalism and romance of two characters is caricatured and worthy of rotten scenes. In addition to being cynical, the PM's character is a liar and a model of a mother who shouldn't even exist in fiction. The screenwriter of the ridiculous peace negotiation should become a consultant in the negotiations between Israelis and Palestinians due to his skill and speed in resolving conflicts. It doesn't take 30 episodes to show the rot of the political world. It is tiring and discouraging."
Borgen - Power & Glory,"Surprising Find, A Definite Masterpiece","I didn't watch the West Wings (Sorkin's style annoys me), so understandably I feel equally lukewarm towards the ADHD fast-talk-fest of Newsroom. I can't stand House of Card's format with Spacey talking at the audience. I find Veep funny but repetitious. All of which my wonky other half watch with glee. I watch Scandal, yes, but Scandal is not a pure political drama, but a fast-paced raunchy fashion show soap opera with spin-doctoring toppings. So basically, a political drama has to be really exceptional to keep me.

Borgen, is close to being a PERFECT work of its genre, AND as a dramatic piece of work. All the right ingredients - the casting, the framing, the setting-up, the tension, the exposition of complicated back stories, the pacing, the editing, the continuity, the humanity, the suspense, the humor, the angst... Sleek, non-preachy, lots of culturally-specific yet totally relate-able pains and joy, just the right depth, just the right amount, to keep the interest, to surprise one later on. Lots of reference to US political history, edu-taining snippets of where Denmark is in the scheme of European politics. But also enough heart-breaking yet un-sentimentalized domestic drama and complicated yet un-cheesy romantic entanglement to allow for intimate connection with the key characters. My only complaint is (I'm only at 2nd season start) the obviously alpha-female leading lady is emotionally too wimpy when dealing with matters of the heart, and the improbability of a head of state of a rich nation having no government-paid nanny or private tutor for her kids.

But overall, delivery and the cast performance is as sleek and smooth as the spin doctoring in the story, qualities this genre calls for.

I just heard American TV (HBO?) is looking into adaptation. But of course. I hope this adaptation will be as good and 'true' as my current most favorite US TV show, another adaptation - of the Swedish work, The Killing. What's with these Scandinavians. They write exceptionally effective TV shows. Congrats, anyhow, the Danes.

Highly recommended, for the political/ legal/ media drama sort. Totally worth the extra step of reading English subtitles."
Borgen - Power & Glory,"Intense, realistic, versatile... And not about politics and media only","In many countries, this century has seen dozens of political dramas where ""dry"" politics does not prevail, it is rather a background/motive/reason to picture human relations and their changes proceeding from changes in circumstances. Borgen is a fine Danish example of respective matters, without the simplified approach ""bad politicians - good journalists"", and that even famous people at high places are humans and personalities, with their ups and downs, feelings and sexual life. Of course, Denmark is more ""open"" here than many other countries and only a few positions are separated from ""ordinary"" people by security guards, but still... Apart from sharp and logical script, there are diversified performances, beginning with Sidse Babett Knudsen as the protagonist Birgitte Nyborg Christensen up to less frequent appearances by not less famous actors such as Lars Brygmann, Jens Albinus, Lars Mikkelsen - to name a few...

True, there are some trivial elements available almost in all Scandinavian crime series (e.g. Child molestation) and there are several similarities with Adam Price's previous creation Anna Pihl, but nevertheless, Borgen is a series that could be mandatory for both viewers and politicians, particularly ahead of any elections. Because not is all as it seems when power and fame come into question.

PS Season 3 is strong comeback, even ""green"" topics are depicted in a sensible, not annoying manner. And SBK steals the show everywhere, sometimes perhaps too much..."
Borgen - Power & Glory,Better than 'House of Cards',"The human side of politics and price of power. So well written, directed and acted. Yes, the subplots are not genius, but the show is outstanding as it shows how well-meaning, responsible people can be corrupted and consumed by power. Unbelievably well made!"
Borgen - Power & Glory,"A little slick, but still riveting","The international success of Danish political-crime thriller 'The Killing' perhaps played a major part in the UK screening of 'Borgen', a drama set entirely within the Danish parliament. And the two shows have something in common, in their relatively unhysterical portrayal of political life (and for U.K. viewers, an intriguing insight into how a political system might evolve when locked in a state of permanent minority or coalition government). I loved the wheeling and dealing in both series, but (aside from the lack of a killing alongside the politics in 'Borgen') there are differences. In short, Borgen, with its fantasy liberal prime minister, beautiful people, and stories wrapped up in self-contained episodes, is just a little bit slicker than 'The Killing' was; and I don't mean that as a compliment. But this is comparing it to a very high standard. There's still some good acting, some clever scripting, and a subtle portrayal of the increasing loneliness of life at the top: you can imagine that this is the way that government really is run (although perhaps the programme also tells us something about how the Danes would like to perceive themselves: 'The Thick of It' could not have been more different but also rang true, and I can't believe that Danish government is so utterly different from that in the UK). It's still riveting entertainment; and moreover, seems to have anticipated the actual outcome of the recent Danish election."
Borgen - Power & Glory,Danish Political Drama,"After watching the sixth episode of this series, I continue to be impressed with the political drama with its impact on family and personal relationships and excellent script. As a close political observer, I can totally sympathize with the prime minister whose personal integrity shines; however, she has to balance the policies of her left of centre party with the realities of government. No easy chore, given the nature of coalition politics that she must navigate. It is set in Denmark, but the uneasy alliance is typical of minority Parliaments we have seen in Canada as well as the standoffs in the United States between Presidents and Congress. Denmark is a nation committed to democracy so the conflicts and characters ring familiar but the drama is every bit as evident as The West Wing or Madam Secretary. The language transmits well with the captioning of the wit and repartee that is a strong part of the script. The prime minister's aide is a political spin artist who creates the talking points for every controversial decision. In the meantime, he is caught up in a serious relationship with one of the nation's leading television journalists, a sub-plot that is also fraught with personal pitfalls and the need for objectivity. The relationship of the prime minister with her family is very moving and the viewer realizes the sacrifices that are part of being a public figure and how family and public life are on a constant collision course. She manages her personal life very well, just as she manages the political fallout from being in a position of power. The prime minister has amazing wisdom and grace but one can imagine how gruelling the life can be. Her husband is as committed to her and her politics as any man could be. It takes a toll however. For example, having to sell his shares in a wind energy investment that is about to take a big jump on news that the government is on the verge of a major breakthrough. He and the Prime Minister are able to make the compromises necessary to ensure their marriage. When her father comes to visit, and lonely after a recent divorce, she is the one who has to let him know when it's time to leave. All in all, this classic television show highlights in a realistic and entertaining way the management of political and personal conflict and the daily drama of the people caught up in a life in politics."
Borgen - Power & Glory,Credible and fascinating insight into Danish politics,Comentario no disponible
Borgen - Power & Glory,High quality viewing experience,"I have seen series one (i.e. episodes 1-10).

This drama portrays the parallel developments in the formation of a new government in Denmark, and the activities of the major TV company TV1 where we see the newsroom. In each case there is a strong female lead seeking to balance the demands of ethics and principle, against the realities of their day-to-day working lives. There is also considerable coverage of how the demands of politics affects the home life of the first female prime minister.

The spin doctor character provides a direct link between these two worlds (as the PM's adviser, and as the ex-boyfriend of the journalist).

The writing was very sharp (perhaps particularly in the first half of the series). I don't think the political elements are as unrealistic as some seem to be claiming, but neither is it a documentary and clearly some aspects ring more true than others. The episode concerning Greenland I know had many people reaching for information about that topic.

Appointment viewing for the 5 weeks over which it was shown in the UK."
Borgen - Power & Glory,Danes bring home the bacon with Borgen. Sidse Babett Knudsen gets my vote,Comentario no disponible
Borgen - Power & Glory,"Fictional political TV-show, which focus in the human aspects of the life of politicians","The show follows the newly elected Prime minister of Denmark Birgitte Nyborg and her Spin- doctor Kasper Juhl. While the first season was criticized for being a far cry away from any realistic depiction of politics, the second season have climbed to be a great story about the life of politicians in Denmark. While the drama is sometimes is exaggerated compared to that of real-life (which is to be expected) the stories are however quite believable as many of the themes are inspired by true stories and problems Denmark's politicians have faced during the last 20 years. While the characters went from stereo-types in season 1, many of them have grown into dynamic believable characters in the second installment. If one can survive the pretentious opening titles and the dumb-wise Machiavellian quotes, the sopping drama from time to time, especially in the first run, second season we offer a rich and engaging story which must be applaud for its eminent storytelling and drama which is both entertaining and relevant for anyone interested in politics. Also one should not forget that this is a drama, not a depiction of real politics in the traditional sense, but is much more focused on the human cost and complications of being a politician. Cliché? perhaps but it's still being well executed. A fine 7/10 is rightly awarded here."
Borgen - Power & Glory,Well written.. but ..,"This is a well written series but it fails to inspire. The story line takes a back seat to the sophomoric personal dramas that are front and center in every episode. Who cares about the "" friction "" between the characters?? The continuous and obviously concocted conspiracies make what could be a very good show into a pantomime. How it received such stellar reviews seems to be gender driven .. We all appreciate capable people and the fact that women are now being singled out just because they are women makes me cringe ... If you want to see strong women portrayed in roles of intelligence and strength then switch to Bordertown a much much better series."
Borgen - Power & Glory,danish political drama,"A couple of decades ago the expressions Danish political thriller and Swedish action movie were used to conceal adult entertainment. Borgen defies these old jokes by being an exquisite political drama.

If you've seen The Killing (Forbrydelsen) and felt that there should be more politics than crime, then you're in the right place. I understand that the same authors have been involved, but without further analysis, i'd say that the atmosphere is the same. Besides, you'll encounter some actors you've seen before.

Borgen follows the lives of ordinary people involved in politics and media and other visible and not-so-visible individuals that shape our society. We see how they change and how their careers influence those around them.

Given that Borgen comes from Danemark, which is among the best regulated countries countries in the world, it is interesting to see that there are some things that are universal. Namely, the politicians almost exclusively care about their career and the media are merely looking for a new story for their next edition."
Terrace House: Boys & Girls in the City,Touched my heart so deeply!,"Terrace House is a reality show with a different flavor, but the core is the same, which is ""What derives human behavior?"". Some behavior is driven by desire to find love, some by desire to self-enhance, or find true purpose, etc.. So, every member joins in order to achieve something different, and you can't help but to relate to most of them in a thing or two or even the whole character. As a viewer, you also get to understand that there are no rules for attraction, be it romantic attraction or friendship. people just get attracted to each other in a complete random and unexpected way. Japanese men and women are classy, hard working, very honest and decent, and fun also. My favorite character of all is Misoki, she is beautiful, has pure heart, innocent, and always laughing. I believe this show will appeal to most people and won't cause any regrets."
Terrace House: Boys & Girls in the City,Reality show that gives you a glimpse into Japanese relationships and culture,"I found out about this show while flying on ANA airlines and watched the movie they had made (Terrace House: Closing Door). The movie was very good, kind of like a long episode of a season, and I was instantly hooked. I was pretty stoked when I found out Netflix would be airing it. I watched 1 episode of ""Boys and Girls in the City"" and was instantly hooked. This is a reality Japanese show that puts 3 young adult guys and girls in a house together. The goal is to develop friendships and to eventually find love, if possible. Sometimes romance happens, other times it does not. The ages range from 18-30. The housemates are free to leave (""graduate"") the show as they please. Every time someone leaves, they replace him/her with a new member, always keeping the same guy to girl ratio. Most of the members are in the acting/modeling industry, so many are good looking, are charming, and/or know how to provide entertainment. They all carry regular jobs (or are searching for one), so they live their normal lives but always come back to live at the house, where most of the conversation/events happen. Sometimes the camera will follow the outside, for when the members go to work (to give us a glimpse of their real world), go on dates, etc. The producers say that there is no script and nothing is rigged. I don't believe this 100% to be true, due to the certain situations that arise that seem a bit forced or suspicious, but it's fun to watch the show and think everything is unscripted. The commentators, famous actors/actresses/personalities in the entertainment industry, provide very entertaining, sometimes hilarious commentary about the members and what transpires everyday. Some of my friends skip through the commentary, but I really enjoy it. I particularly like the chemistry between Yu, Yamasato, and Torii. The subtitles are close to perfection and are able to catch and describe the context of each situation. If you get hooked on the show as much as me and my friends, you'll start rooting for certain people and rooting against others. It's also easy to get attached to them. I believe every member is on some kind of social media (Instagram, Facebook, etc.) so it is easy to see into their lives from a different angle, even after they graduate. Netflix has partnered with Fuji TV and have provided an excellent and entertaining show that gives us a fisheye view into the lives of Japanese young adults, how they interact, and an unobscured view into Japanese culture. What makes this show special for me is the pure, genuine relationships that develop between the members, and to get an interesting perspective into the minds of Japanese young adults."
Terrace House: Boys & Girls in the City,The one reality show I really enjoyed and cried and smiled for!,Comentario no disponible
Terrace House: Boys & Girls in the City,Reality at its Best!!!!!!!!!,"Terrance House is addictive to say the least. This is truly Reality at its best. Place 6 total strangers in a home and allow their common or not so common personalities to emerge over time.

What's most interesting is the fact that most enter the home with a certain objective in bettering themselves in one way or another. Whether it be a desire to become less shy, create new friendships or even seeking a dating relationship. Since there are no scripts many times such objectives are not so easily accomplished and can be rather rough, which makes it all the more exciting.

As each episode slowly evolves you may find yourself, ""Being in the shoes,"" of one of the occupants which could have the same similarities as yourself. Eventually the show concludes when all have felt their objectives have been met through normal day-to-day activities. For those whom have not met their objectives the pressure can get tough in which they are must make a decision to stay on the show or simply leave. For the individuals that have created an outstanding friendship with others this can be some what of a tear jerk-er for the departing individual or yourself as well.

To add a little spice to the show there are normally 2 intermissions which involves the hosts and hostesses that narrate the show in the beginning providing a brief summary to the past episode and again near the end of the episode. Truthfully the intermission is somewhat of a breather and allows each to provide their input to what they believe is happening or going to happen. I actually Love it because its funny, outgoing and has great perspectives from different age groups. What's even more great about the break is that there is no holding back. Each host or hostess says what they truly feel and is on their mind about the episode. There are instances where I simply could not stop laughing, especially since one host is a sort of comedian. His look and reactions are totally, one-of-a-kind but so true in wisdom from his standpoint.

Granted not all will enjoy this sort of reality show but in my opinion its true reality and that's what is addictive to me. Reality to the core and Reality at its Best."
Terrace House: Boys & Girls in the City,Aweseome Show (Good Job!),"I enjoyed a few of the Japanese drama and movies. And this reality show is truly awesome and stunning! I strongly recommend this show. The Japanese girls are hot, gorgeous, fun, and cute. Reality show, can give you a introduction of how people live together in various countries. And it shows how they can overcome conflicts or love triangles etc."
Terrace House: Boys & Girls in the City,You'll be hooked instantly! When's the Netflix DVD release of the one base in Tokyo?!?,"I was born in Japan and am 100% Japanese, so I may be a little biased in this review. I absolutely love this addictive Japanese reality show, especially this specific season that is from 2015 and based in Tokyo, Japan. It's very real and Japan needs this because the country has a declining birth rate, the people don't date enough, and also because they need to work on communicating their emotions better in every day life, and with their love partners. The commentary team that is included before and during the intermission of each episodes of this first season of Netflix 'Terrace House - Boys and Girls in the City: Tokyo' is hilarious and very entertaining. Please, release the DVD for this show Netflix (at least the one based in Tokyo). I want to own it! Thank you Fuji Television & Netflix!"
Terrace House: Boys & Girls in the City,Reality in it's purest form,"Terrace house encapsulates what it means to be a reality TV show. I'm so sick of eliminations, challenges, prize money, and roses. The show documents 6 strangers living together and the engagement together nothing more nothing more, nothing less. Members still go to work, go grocery shopping, and have phones. At first, I was expecting something like big brother but japanese reality is another form of reality together. To enjoy this show, you need to have an open mind and your preconceptions about reality from western TV shows need to be abolished. Beautiful Camera work."
Terrace House: Boys & Girls in the City,Interestingly Intriguing,"A friend recommended this show. I watched an episode to get a feel then turned it off immediately.

After 10 minutes, I decided I shouldn't have given up on it so quick just because it started slow.

I'm glad I did because the show progress pretty fast as the days, then episodes shown, go on at the Terrace House.

Observing people's behavior is so fascinating to me. That's largely the reason why I watched this too. And also because I love the Asian culture."
Terrace House: Boys & Girls in the City,The only reality tv show worth watching!,"I'll be honest, my friend had to introduce this show to me despite my own interest in all things Japan and Netflix. I'm also not a big fan of reality tv, this show is completely different. It seems a lot more genuine and there is little to no interference from the production.

It's a very simple premise, 6 strangers live in the same house but otherwise carry out their normal life (going to work or school as usual). They can join and leave whenever they like, they don't have to have a specific motive to be there. Some want relationships other want friendships but it gives free rein to the housemates. They do have an outside cast of what I assume are celebrity personalities and/or comedians who weigh in on the events and give a quick rundown of previous episodes. It is a different style of humour so it could be hit or miss for some people but it is pretty enjoyable either way.

I hope that Netflix stick with this show, I feel that subbed series and films often get the short end of the stick in Europe."
Terrace House: Boys & Girls in the City,What A Good Reality Show.,It's incredible how entertaining other people's lives can be when watched through a screen. And it also helps that the commentators are quite witty and funny.
Terrace House: Boys & Girls in the City,Best. Reality. Series. Ever.,"I've seen a lot of reality series and by far, Terrace House is the best ever!! As a Japanese culture loving person from Guam I definitely recommend this to all ages! Uhh!! Love Terrace house!!"
Terrace House: Boys & Girls in the City,"It's OK, casting isn't the best","Some other reviews seem a bit bizarre, e.g. '... most interesting is the fact that most enter the home with a certain objective in bettering themselves in one way or another'.

It's not so interesting when you realize that many of these people that are cast for Terrace House enter the house have with the simple objective of furthering (or starting) a modeling/entertainment career vs. this 'relationship' atmosphere that the series plays up & the commentators talk about.

I certainly wouldn't call this 'true reality'. That being said, yes, some things do happen, and, yes, some people are there for reasons other than fame. It's these people that are worth watching."
Terrace House: Boys & Girls in the City,I don't understand,"Please help. I managed to sit through 3 episodes and i still do not understand why anyone would enjoy this or why this has such a high rating. Please do not tell me that i didn't give it chance. i tried, but nothing happens. The shots a painfully long and almost silent. The commentators are extremely cringe, and make drama out of nothing. Because there is nothing. This is a show about normal people in a nice house doing absolutely nothing. people tell me this is a reality-TV revolution. But i'd rather sit through 10 seasons of Jersey shore then another episode of this, at least something happens there."
Terrace House: Boys & Girls in the City,Best Reality TV Series,"While the hosts can be a little mean sometimes (even to each other--poor Yamasato lol) they are also warm, spontaneous, and hilarious. I love how everyone is so natural and honest on the show including the hosts and how everything is so real and unscripted. It's a big difference from Singles Inferno, which just feels superficial in comparison. Being a Japanese reality tv show people also don't get into nasty screaming matches and fist fight like certain participants on American reality tv shows, which can feel very unpleasant to watch. Terrace House showcases the perfect blend of interpersonal conflict while maintaining consideration for housemate dynamics. There were a few cringe moments like when one participant had an emotional meltdown because of something minor that turned out to be a trigger for bigger issues. I love that this show isn't about just romance and finding a romantic partner but also about how human beings learn to relate to each other, experience interpersonal conflicts, and try to solve those conflicts. It is the kind of education on communication and developing better relationships that many of us do not get enough of. Although my interpersonal relationships haven't always been very good, I feel like I am learning healthier ways to relate to other people on this show. You do this by setting your boundaries and knowing when you are wrong (you apologize) and when you are right (you hope for an apology). Truly, this show goes beyond just romance. The hosts do a great job of calling out b.s. When they see it while still being kind and tolerant of human imperfections. I love this show and plan on watching the entire series!"
Two Fathers,,
Fastest Car,,
Monty Python Conquers America,,
Another Self,,
Mucize,Makes you watch but not worth,It is a good series but so much exaggeration. Should be more realistic!!
Mucize,House MD meets Monk,I did not watch the original one. Turkish version is all I can review. The actor who plays autistic doctor makes the difference. And makes the series worth watching. The the other actors are mediocore.
Mucize,Worth watching.,Good series but it's too long and boring with too many patient cases that prolongs the storyline. It really gave me a headache.
Mucize,My opinion,The best Turkish series for this year ... Actor shred the role in a stunning manner. All the staff are great
Mucize,Deitra,"This show is really, really good. There's one episode now, the American and Korean version, but in the Turkish version, the actors are very good and beautifully made."
Mucize,Mucize Indeed!,"This series took me to another world. Its one of the very few times I actually feel the connection with the cast, their acting is extraordinary. Ali, the main character is the type of characters that you will never forget in your life. His acting fascinated me and it actually affected the way i see things in the real world.

Thank you for all the Cast and Crew for such a great great series! I'm addicted! <3"
Mucize,Meh,I ve seen both American and Korean versions Script is obviously good but the problem with the Turkish version as always is the exaggerated acting.. does not ket toy her in the show there's something fake i know everybody's in love with the main characters acting but yea it's super exaggerated Plus as a nurse i can clearly say they need more advice from actual doctors etc
Mucize,The belief,"Amazing series so far, i enjoyed ever episode, i truly believed that the actor is having autism not just acting, music is unbelievable and so touchy, series full of drama and tears but also it contains lot of morals and inspirations... Well done, Turkish series became perfect like American series ( acting, script, music, camera shots) , taking into consideration every single detail... çok güzel 👌🏻"
Mucize,Overrated,"The original korean version still the best. This is good but not in that level. At the beginning was good but now its really annoying. Clichés and the actor's performances are really overdone, excessive and exaggerated."
Mucize,Amazing doctor ❤😍,Comentario no disponible
Mucize,All movie is about worrying for Ali 👎👎👎,"Why Ali Vefa is always sad or in and bad condition, why he always suffer ? People that attack him always 🤷‍♂️ NAZLI is always worried for Ali ... Hospital director that behave bad to Ali after Adil Erinç death? Too much drama 👎"
Mucize,Watch that,"This is the best Turkish series of this year. Ali is a autism boy, he live in Samsun to move Istanbul (Turkey's most population city) for a Private Hospital. And then you'll see it you watch."
Mucize,All the elements of a good show.,This is the best series turkey has seen for almost over 2 decades. Given that the turkish TV is littered with terribly written lame love stories month after month a series narrated this well was truly a refresher. The acting and filming is peak in this version of the show. and it doesn't rely on lame gimmicks to make the audience feel emotional. of course it also has its faults (f.e the dragged out episodes) but I'm not complaining.
Mucize,Exaggerated feelings and drama,They are trying to make you feel sad and emotions in an exaggerated way... Making it look more fake and unrealistic.
Mucize,DOCTORSHIP IS A MIRACLE,"Firstly a very nice series. If you are thinking of becoming a doctor in the future or are interested in the medical field, you should definitely watch it. It is a very exciting series. Your desire to become a doctor will increase even more. The actors play wonderfully. It teaches us that if we want to become a doctor, we should never give up, we should stand strong in the face of certain difficulties, and no illness can stop us from becoming a doctor. I repeat, it is an absolutely amazing series. It will make your dreams stronger. Special thanks should be given to the actors in the series because they created a very strong, determined and fearless character. I HIGHLY RECOMMEND YOU TO WATCH IT..."
Mucize,"Bad, just bad","You only need (if you just switch channels) a glance to realise this effort is just a soap opera imitation. Nothing else. As a franchise, the original series is badly treated here and, personally, I think there is no clue to see a better development. A pity because the Turkish TV has real talent."
Mucize,.....!!,Comentario no disponible
Mucize,Such a terrible script!,First my opinion is A Miracle has a terrible script! Quotes are very bad. The scriptwriters should quit her/him job immediately! They're just thinking once on quotes. You can understand it so easily because as I said quotes are very bad. I'll never talk about the script. Everything is ridiculous about script anyway. I say it again the scriptwriters should quit her/him job immediately! I've finished my words.
Mucize,Just loved it 😘,"I don't need to say anything about it because it is such an great series very long episode of 2 hours and 2 hours 30 min but I still watched it Continuously for 10hours everyday took me 10 to 15 days almost . (Average calculated time Approximately)

I LIVE IN INDIA 🇮🇳🙏"
Mucize,brilliant drama -India,We are from India. This web show is dubbed in all Indian local languages. Brilliant drama. All the best to the complete team.
Mucize,Please dont watch this,Comentario no disponible
Mucize,ali vefa played role of a life time,"Role played by ali vefa and ezo are the most happening and the only reason I watch this show

Love ali and ezo as couple

Love India."
Mucize,"Started so good ,than just plain awful",First episodes were fantastic but after 5 or 6 episodes it started resembles to an emotional trainwreck.. Too much of everything.too emotional for a medical series...damm it's too emotional .period. Not good.not good at all.
Mucize,Very nice,Thank you for this series to gain turkey. Nice production
Mucize,Like watching paint dry,The story lines are so drawn out like watching something in slow motion The production is very clever because it literally goes around in circles and very limited story lines which are padded out for long periods with out much happening ...watch it and you will see what I mean but my wife loves it !!!
Lou,,
Chloe,,
Patriot Act with Hasan Minhaj,,
I Am a Killer,,
Brotherhood,,
Audrie & Daisy,,
Hunterrr,,
Move,,
The Stranger,,
Wild District,Great Colombian S1 episodes,"I loved this series. A different type of story compared to these days formula type series es .Even though it is dubbed in American English, by the expression I can tell the performance was great overall. Nicolás Quiroga Pineda has taken the series in different level . Couple of episodes I watched twice because it was so sensual and full of romance.Can't wait for the Season 2"
Wild District,Apparently my first familiarisation with Colombian series - and I am pleased,"Being an admirer of BBC and Scandinavian crime series, from time to time, I am eager to widen my horizons and see what is going on in other countries. Well, I have seen many Spanish-language ones, including from Latin America, but still - the countries there are different vis-a-vis history and current issues. In spite of the fact that I had no awareness of the approach and performers (incl. Juan Pablo Raba - I have not seen Narcos yet), the Series seemed catchy from almost the beginning, and the flashbacks provided necessary background to realise what whas going on and why some characters thought and acted as they did.

All the cast seemed appropriate and with mutual chemistry, and the ending let some things open, so a sequel might be envisaged. Anyway, I will be looking to watch the possible next season as well."
Wild District,"Too much Daniela, not enough Jhon Jeiver","Season one was phenomenal, near perfect. Season 2 gets bogged down by overplaying Daniela's story. I still like the show, but the pace seems to grind to a near halt at times."
Wild District,Absolutely fantastic!!!!,"The acting is outstanding and so is the plot. Very accurate of Colombian current events, including the peace treaty with the illegal armed groups , the FARC and paramilitaries, as well as corruption, although it's not a true story. The first two episodes are a little slower but when it picks up, you don't want to stop. Watch it in Spanish with close caption. That way you get the reality of the acting. It's just so real and the panoramic views of Bogota are stunning. This is quality! Can't wait for the second season"
Wild District,"Awesome, deep story. Definitely worth watching.","As a Colombian I watched the first 3 seasons of Narcos and laughed at the series, mainly because it's a blatant historically and culturally innacurate story. 'Distrito Salvaje', although fictional, is incredibly accurate on identifying the soul of Colombian reality, daily life and culture. It's not a superficial cocaine-plot story like many others, it's about family, love, dreams, frustration and corruption in a violent society struggling to transit to peace. I definitely recommend it, 10⭐."
